COD,REACCIONES,COMBUSTIBLE,ESTADO,FECHA_REGISTRO,ANIO_REGISTRO,CLASE,DEPARTAMENTO,COMENTARIOS_DESCRIPTIVOS_DE_USUARIOS
6908,1584,ELECTRICO,ACTIVO,28/02/2018,2018,CUADRICICLO,Bogota D.C.,Son una opción ideal para trayectos cortos y urbanos.
6909,1265,ELECTRICO,ACTIVO,27/11/2018,2018,AUTOMOVIL,Bogota D.C.,Ayudan a cumplir con los objetivos de sostenibilidad de las empresas.
6910,1022,ELECTRICO,ACTIVO,21/11/2018,2018,AUTOMOVIL,Antioquia,La tecnología de baterías está avanzando rápidamente.
6911,472,ELECTRICO,ACTIVO,27/11/2018,2018,AUTOMOVIL,Bogota D.C.,Los modelos de segunda mano son cada vez más accesibles.
6912,1560,ELECTRICO,ACTIVO,14/02/2018,2018,AUTOMOVIL,Bogota D.C.,Fomentan la adopción de energías renovables.
6913,1666,ELECTRICO,ACTIVO,07/09/2018,2018,CUADRICICLO,Antioquia,La carga puede ser gratuita en algunos lugares públicos.
6914,19,ELECTRICO,ACTIVO,20/02/2018,2018,CUADRICICLO,Bogota D.C.,Contribuyen a la reducción de la huella de carbono.
6915,1214,ELECTRICO,ACTIVO,21/03/2018,2018,CUADRICICLO,Caldas,Están impulsando el desarrollo de tecnologías de carga rápida.
6916,1028,ELECTRICO,ACTIVO,23/03/2018,2018,CUADRICICLO,Bogota D.C.,Proporcionan una experiencia de conducción futurista.
6917,58,ELECTRICO,ACTIVO,21/09/2018,2018,AUTOMOVIL,Antioquia,Las políticas gubernamentales apoyan cada vez más su uso.
6918,107,ELECTRICO,ACTIVO,1/11/2018,2018,AUTOMOVIL,Antioquia,Las empresas están invirtiendo en flotas de vehículos eléctricos.
6919,1208,ELECTRICO,ACTIVO,19/09/2018,2018,AUTOMOVIL,Bogota D.C.,La carga de vehículos eléctricos puede ser programada para horas de menor demanda energética.
6920,458,ELECTRICO,ACTIVO,24/08/2018,2018,AUTOMOVIL,Bogota D.C.,Los nuevos modelos son cada vez más asequibles.
6921,854,ELECTRICO,ACTIVO,21/03/2019,2019,CUADRICICLO,Bogota D.C.,Los vehículos eléctricos pueden participar en programas de respuesta a la demanda energética.
6922,598,ELECTRICO,ACTIVO,20/03/2019,2019,CUADRICICLO,Bogota D.C.,Las baterías están mejorando en términos de reciclabilidad.
6923,609,ELECTRICO,ACTIVO,3/10/2018,2018,CAMIONETA,Antioquia,El precio inicial de los vehículos eléctricos es más alto que el de los vehículos de combustión interna.
6924,1579,ELECTRICO,ACTIVO,3/10/2018,2018,CAMIONETA,Antioquia,La infraestructura de carga todavía es insuficiente en muchas áreas.
6925,1187,ELECTRICO,ACTIVO,31/01/2019,2019,AUTOMOVIL,Bogota D.C.,"La autonomía puede ser limitada, especialmente en modelos más antiguos."
6926,1512,ELECTRICO,ACTIVO,22/03/2019,2019,AUTOMOVIL,Bogota D.C.,La carga puede tomar mucho más tiempo que llenar un tanque de gasolina.
6927,75,ELECTRICO,ACTIVO,05/02/2019,2019,AUTOMOVIL,Bogota D.C.,Las baterías son caras de reemplazar.
6928,1087,ELECTRICO,ACTIVO,07/05/2018,2018,CUADRICICLO,Bogota D.C.,La producción de baterías tiene un impacto ambiental significativo.
6929,41,ELECTRICO,ACTIVO,18/03/2019,2019,AUTOMOVIL,Cundinamarca,La capacidad de carga puede disminuir en climas fríos.
6930,849,ELECTRICO,ACTIVO,6/12/2018,2018,AUTOMOVIL,Bogota D.C.,La vida útil de las baterías aún es una preocupación.
6931,296,ELECTRICO,ACTIVO,28/12/2018,2018,CUADRICICLO,Antioquia,La disponibilidad de estaciones de carga puede ser un problema en viajes largos.
6932,713,ELECTRICO,ACTIVO,18/02/2019,2019,CUADRICICLO,Bogota D.C.,Los vehículos eléctricos pueden tener un menor valor de reventa.
6933,72,ELECTRICO,ACTIVO,26/12/2018,2018,CAMIONETA,Bogota D.C.,La producción de vehículos eléctricos puede afectar empleos en la industria automovilística tradicional.
6934,1147,ELECTRICO,ACTIVO,25/11/2016,2016,AUTOMOVIL,Antioquia,La reparación de vehículos eléctricos requiere técnicos especializados.
6935,1300,ELECTRICO,ACTIVO,11/02/2015,2015,MOTOCICLETA,Antioquia,El reciclaje de baterías aún no está completamente desarrollado.
6936,837,ELECTRICO,ACTIVO,02/06/2011,2011,MOTOCICLETA,Antioquia,Los costos iniciales pueden no ser viables para todos.
6937,1315,ELECTRICO,ACTIVO,28/11/2014,2014,MOTOCICLETA,Valle del Cauca,La carga en casa requiere una infraestructura adecuada.
6938,400,ELECTRICO,ACTIVO,12/09/2013,2013,MOTOCICLETA,Bogota D.C.,La percepción pública puede ser negativa debido a la falta de información.
6939,485,ELECTRICO,ACTIVO,13/08/2013,2013,MOTOCICLETA,Bogota D.C.,La producción de vehículos eléctricos consume una gran cantidad de recursos naturales.
6940,1415,ELECTRICO,ACTIVO,15/03/2017,2017,AUTOMOVIL,Bogota D.C.,La falta de estandarización en los conectores de carga puede ser un problema.
6941,590,ELECTRICO,ACTIVO,01/03/2013,2013,CAMIONETA,Antioquia,Los tiempos de carga varían mucho según la capacidad de la estación.
6942,1115,ELECTRICO,ACTIVO,16/10/2014,2014,MOTOCICLETA,Bogota D.C.,Los incentivos gubernamentales pueden no ser suficientes.
6943,236,ELECTRICO,ACTIVO,24/05/2013,2013,MOTOCICLETA,Bogota D.C.,La producción de electricidad puede no ser lo suficientemente verde.
6944,1321,ELECTRICO,ACTIVO,11/02/2021,2021,TRICIMOTO,Valle del Cauca,Los vehículos eléctricos pueden tener un peso mayor debido a las baterías.
6945,654,ELECTRICO,ACTIVO,11/11/2020,2020,BUS,Bogota D.C.,La tecnología de baterías aún tiene margen para mejorar.
6946,1554,ELECTRICO,ACTIVO,11/11/2020,2020,BUS,Bogota D.C.,La infraestructura de carga puede no estar bien distribuida.
6947,779,ELECTRICO,ACTIVO,19/11/2020,2020,BUS,Bogota D.C.,Las reparaciones fuera de garantía pueden ser costosas.
6948,170,ELECTRICO,ACTIVO,11/11/2020,2020,BUS,Bogota D.C.,El mercado de vehículos eléctricos de segunda mano es limitado.
6949,715,ELECTRICO,ACTIVO,11/11/2020,2020,BUS,Bogota D.C.,La integración con sistemas eléctricos domésticos puede ser complicada.
6950,1093,ELECTRICO,ACTIVO,11/11/2020,2020,BUS,Bogota D.C.,La falta de experiencia en la industria puede llevar a problemas de confiabilidad.
6951,434,ELECTRICO,ACTIVO,24/03/2021,2021,CAMIONETA,Bogota D.C.,La producción de vehículos eléctricos requiere cambios significativos en las fábricas.
6952,1456,ELECTRICO,ACTIVO,29/05/2021,2021,CAMIONETA,Bogota D.C.,La falta de opciones de recarga rápida en ciertos lugares puede limitar su conveniencia.
6953,957,ELECTRICO,ACTIVO,21/07/2021,2021,AUTOMOVIL,Santander,"Los vehículos eléctricos son una opción interesante, pero aún en desarrollo."
6954,1338,ELECTRICO,ACTIVO,08/09/2021,2021,MOTOCICLETA,Cundinamarca,"La tecnología está mejorando rápidamente, lo que podría resolver muchos problemas actuales."
6955,630,ELECTRICO,ACTIVO,29/10/2019,2019,AUTOMOVIL,Bogota D.C.,"Son una buena opción para ciertas personas, pero no para todos."
6956,476,ELECTRICO,ACTIVO,13/03/2020,2020,AUTOMOVIL,Antioquia,La decisión de comprar un vehículo eléctrico depende de las necesidades individuales.
6957,328,ELECTRICO,ACTIVO,26/10/2019,2019,AUTOMOVIL,Antioquia,La adopción de vehículos eléctricos varía mucho según la región.
6958,1255,ELECTRICO,ACTIVO,30/10/2019,2019,AUTOMOVIL,Antioquia,La inversión en infraestructura es crucial para su éxito.
6959,1131,ELECTRICO,ACTIVO,12/12/2019,2019,AUTOMOVIL,Bogota D.C.,La elección entre vehículos eléctricos y de gasolina depende de factores personales y económicos.
6960,279,ELECTRICO,ACTIVO,3/12/2019,2019,AUTOMOVIL,Bogota D.C.,La transición a vehículos eléctricos puede ser gradual y no inmediata.
6961,1559,ELECTRICO,ACTIVO,24/03/2021,2021,AUTOMOVIL,Bogota D.C.,La tecnología de baterías necesita más innovación para ser completamente viable.
6962,420,ELECTRICO,ACTIVO,5/11/2020,2020,BUS,Bogota D.C.,"Los vehículos eléctricos tienen potencial, pero aún enfrentan desafíos."
6963,170,ELECTRICO,ACTIVO,11/06/2021,2021,MOTOTRICICLO,Cundinamarca,Los costos iniciales pueden ser compensados por ahorros a largo plazo.
6964,1178,ELECTRICO,ACTIVO,22/10/2020,2020,AUTOMOVIL,Cundinamarca,Los vehículos eléctricos son parte de una tendencia hacia la sostenibilidad.
6965,1128,ELECTRICO,ACTIVO,10/02/2022,2022,AUTOMOVIL,Bogota D.C.,"La carga en casa es conveniente, pero no todos tienen esa opción."
6966,873,ELECTRICO,ACTIVO,1/10/2020,2020,CAMIONETA,Bogota D.C.,Las políticas gubernamentales pueden influir en la adopción de vehículos eléctricos.
6967,60,ELECTRICO,ACTIVO,19/02/2021,2021,AUTOMOVIL,Bogota D.C.,La aceptación social de los vehículos eléctricos está creciendo.
6968,1307,ELECTRICO,ACTIVO,24/02/2021,2021,AUTOMOVIL,Risaralda,Los vehículos eléctricos pueden ser ideales para ciertos usos comerciales.
6969,890,ELECTRICO,ACTIVO,27/07/2021,2021,AUTOMOVIL,Antioquia,La tecnología de conducción autónoma puede complementar los vehículos eléctricos.
6970,531,ELECTRICO,ACTIVO,10/08/2021,2021,AUTOMOVIL,Bogota D.C.,"La infraestructura de carga está mejorando, pero aún hay un largo camino por recorrer."
6971,641,ELECTRICO,ACTIVO,13/03/2020,2020,CUADRICICLO,Antioquia,La producción de vehículos eléctricos depende de materiales críticos para su fabricación.
6972,138,ELECTRICO,ACTIVO,07/01/2021,2021,AUTOMOVIL,Santander,La industria automotriz está en una fase de transición hacia la electrificación.
6973,970,ELECTRICO,ACTIVO,03/05/2021,2021,AUTOMOVIL,Bogota D.C.,Los vehículos eléctricos pueden ser una buena opción para los trayectos diarios.
6974,277,ELECTRICO,ACTIVO,19/07/2021,2021,AUTOMOVIL,Meta,La tecnología de los vehículos eléctricos está en constante evolución.
6975,1496,ELECTRICO,ACTIVO,18/09/2020,2020,MOTOCARRO,Antioquia,La adopción masiva de vehículos eléctricos requerirá cambios significativos en la infraestructura.
6976,570,ELECTRICO,ACTIVO,16/03/2021,2021,CAMIONETA,Cundinamarca,"La carga rápida está disponible en algunas áreas, pero no en todas."
6977,1092,ELECTRICO,ACTIVO,23/07/2019,2019,AUTOMOVIL,Antioquia,La durabilidad de las baterías es un factor importante a considerar.
6978,827,ELECTRICO,ACTIVO,24/11/2021,2021,CAMION,Antioquia,La producción de baterías tiene un impacto ambiental que debe ser gestionado.
6979,830,ELECTRICO,ACTIVO,01/06/2020,2020,CAMION,Antioquia,La disponibilidad de vehículos eléctricos varía según el mercado.
6980,1566,ELECTRICO,ACTIVO,25/11/2021,2021,CAMION,Antioquia,La red eléctrica debe adaptarse para soportar un mayor número de vehículos eléctricos.
6981,1178,ELECTRICO,ACTIVO,23/08/2021,2021,CAMION,Cundinamarca,La infraestructura de carga en áreas rurales puede ser limitada.
6982,968,ELECTRICO,ACTIVO,01/06/2020,2020,CAMION,Antioquia,"La oferta de modelos eléctricos está aumentando, pero aún es limitada."
6983,576,ELECTRICO,ACTIVO,05/03/2021,2021,CAMION,Valle del Cauca,La inversión en investigación y desarrollo es clave para el avance de los vehículos eléctricos.
6984,1378,ELECTRICO,ACTIVO,25/11/2021,2021,CAMION,Antioquia,La producción y reciclaje de baterías es un desafío para la sostenibilidad.
6985,915,ELECTRICO,ACTIVO,15/03/2021,2021,CAMION,Antioquia,"La carga rápida puede ser conveniente, pero también puede afectar la vida útil de las baterías."
6986,821,ELECTRICO,ACTIVO,03/02/2021,2021,CAMION,Santander,"La autonomía de los vehículos eléctricos está mejorando, pero sigue siendo un desafío para algunos usuarios."
6987,1434,ELECTRICO,ACTIVO,25/11/2021,2021,CAMION,Antioquia,"La tecnología de carga inalámbrica está en desarrollo, pero aún no es ampliamente disponible."
6988,1121,ELECTRICO,ACTIVO,25/11/2021,2021,CAMION,Antioquia,La disponibilidad de estaciones de carga es crucial para la adopción de vehículos eléctricos.
6989,522,ELECTRICO,ACTIVO,07/01/2021,2021,CAMION,Antioquia,La producción de vehículos eléctricos requiere de una cadena de suministro robusta.
6990,1380,ELECTRICO,ACTIVO,23/08/2021,2021,CAMION,Cundinamarca,La inversión en infraestructura de carga es esencial para el éxito de los vehículos eléctricos.
6991,270,ELECTRICO,ACTIVO,29/07/2019,2019,AUTOMOVIL,Antioquia,La adopción de vehículos eléctricos puede reducir la dependencia de los combustibles fósiles.
6992,1558,ELECTRICO,ACTIVO,25/10/2019,2019,AUTOMOVIL,Bogota D.C.,La tecnología de baterías está evolucionando para ofrecer mayor autonomía y menor impacto ambiental.
6993,453,ELECTRICO,ACTIVO,20/11/2020,2020,CUADRICICLO,Antioquia,Los vehículos eléctricos pueden ser una opción viable para flotas comerciales.
6994,713,ELECTRICO,ACTIVO,25/06/2019,2019,AUTOMOVIL,Antioquia,La infraestructura de carga pública es un factor clave para la adopción de vehículos eléctricos.
6995,128,ELECTRICO,ACTIVO,9/12/2019,2019,AUTOMOVIL,Bogota D.C.,Los incentivos gubernamentales pueden acelerar la adopción de vehículos eléctricos.
6996,1093,ELECTRICO,ACTIVO,27/02/2020,2020,AUTOMOVIL,Antioquia,La educación y concienciación sobre los vehículos eléctricos es importante para su aceptación.
6997,402,ELECTRICO,ACTIVO,20/02/2020,2020,AUTOMOVIL,Bogota D.C.,La disponibilidad de vehículos eléctricos de segunda mano está aumentando.
6998,490,ELECTRICO,ACTIVO,11/07/2020,2020,CAMION,Cundinamarca,La producción de vehículos eléctricos puede generar empleos en el sector tecnológico.
6999,991,ELECTRICO,ACTIVO,24/01/2020,2020,AUTOMOVIL,Bogota D.C.,La tecnología de carga bidireccional permite el uso de vehículos eléctricos como almacenamiento de energía.
7000,1235,ELECTRICO,ACTIVO,30/01/2021,2021,CAMION,Cundinamarca,La adopción de vehículos eléctricos puede contribuir a la reducción de emisiones de carbono.
7001,956,ELECTRICO,ACTIVO,5/12/2019,2019,CAMION,Cundinamarca,La inversión en energías renovables es complementaria a la adopción de vehículos eléctricos.
7002,109,ELECTRICO,ACTIVO,21/01/2020,2020,CAMION,Cundinamarca,Los vehículos eléctricos pueden ser una opción atractiva para los conductores jóvenes.
7003,114,ELECTRICO,ACTIVO,19/12/2019,2019,CAMION,Antioquia,La reducción de emisiones mejora la calidad del aire en las ciudades.
7004,783,ELECTRICO,ACTIVO,22/05/2019,2019,AUTOMOVIL,Bogota D.C.,Los vehículos eléctricos son más eficientes en términos de energía.
7005,1018,ELECTRICO,ACTIVO,10/11/2020,2020,AUTOMOVIL,Cundinamarca,Ayudan a reducir la contaminación acústica en las zonas urbanas.
7006,1391,ELECTRICO,ACTIVO,18/03/2020,2020,AUTOMOVIL,Antioquia,Los avances en la tecnología de carga rápida están facilitando su adopción.
7007,1441,ELECTRICO,ACTIVO,26/08/2020,2020,AUTOMOVIL,Bogota D.C.,Las políticas verdes están incentivando la compra de vehículos eléctricos.
7008,474,ELECTRICO,ACTIVO,30/12/2019,2019,AUTOMOVIL,Bogota D.C.,La experiencia de conducción es más relajante y confortable.
7009,74,ELECTRICO,ACTIVO,19/09/2019,2019,AUTOMOVIL,Antioquia,Los costos de mantenimiento son generalmente más bajos.
7010,32,ELECTRICO,ACTIVO,29/02/2020,2020,AUTOMOVIL,Bogota D.C.,Ayudan a diversificar las fuentes de energía.
7011,918,ELECTRICO,ACTIVO,19/02/2020,2020,AUTOMOVIL,Bogota D.C.,La tecnología de vehículos eléctricos está impulsando la innovación en otros sectores.
7012,1328,ELECTRICO,ACTIVO,18/06/2020,2020,BUS,Antioquia,Las nuevas generaciones están más interesadas en vehículos eléctricos.
7013,616,ELECTRICO,ACTIVO,9/11/2020,2020,BUS,Bogota D.C.,Los vehículos eléctricos están ayudando a transformar el sector del transporte.
7014,386,ELECTRICO,ACTIVO,9/11/2020,2020,BUS,Bogota D.C.,La carga en estaciones públicas suele ser gratuita o de bajo costo.
7015,1055,ELECTRICO,ACTIVO,9/11/2020,2020,BUS,Bogota D.C.,Los vehículos eléctricos están siendo integrados en programas de car-sharing.
7016,108,ELECTRICO,ACTIVO,10/11/2020,2020,BUS,Bogota D.C.,Los incentivos fiscales están haciendo que sean más accesibles.
7017,711,ELECTRICO,ACTIVO,25/03/2021,2021,CAMIONETA,Bogota D.C.,Fomentan la educación y conciencia ambiental.
7018,908,ELECTRICO,ACTIVO,20/11/2019,2019,CAMIONETA,Bogota D.C.,Los nuevos modelos tienen diseños muy atractivos y modernos.
7019,616,ELECTRICO,ACTIVO,27/11/2019,2019,AUTOMOVIL,Valle del Cauca,Promueven la independencia energética.
7020,1649,ELECTRICO,ACTIVO,14/11/2019,2019,AUTOMOVIL,Bogota D.C.,Ayudan a cumplir con los objetivos de reducción de CO2.
7021,128,ELECTRICO,ACTIVO,14/11/2019,2019,AUTOMOVIL,Bogota D.C.,La infraestructura de carga está siendo incluida en nuevos desarrollos urbanos.
7022,1365,ELECTRICO,ACTIVO,22/11/2019,2019,AUTOMOVIL,Bogota D.C.,Las empresas de tecnología están invirtiendo en el sector automotriz.
7023,1266,ELECTRICO,ACTIVO,26/02/2019,2019,MOTOCICLETA,Risaralda,Los vehículos eléctricos pueden utilizarse para almacenamiento de energía.
7024,835,ELECTRICO,ACTIVO,15/07/2019,2019,AUTOMOVIL,Bogota D.C.,La reducción de emisiones es significativa en áreas urbanas.
7025,463,ELECTRICO,ACTIVO,17/06/2019,2019,AUTOMOVIL,Bogota D.C.,Promueven el uso de energías limpias y renovables.
7026,1494,ELECTRICO,ACTIVO,19/09/2019,2019,AUTOMOVIL,Cundinamarca,Están contribuyendo a la creación de empleos verdes.
7027,630,ELECTRICO,ACTIVO,20/09/2019,2019,AUTOMOVIL,Antioquia,"La tecnología está avanzando rápidamente, mejorando la eficiencia de los vehículos eléctricos."
7028,329,ELECTRICO,ACTIVO,12/02/2019,2019,MOTOCICLETA,Valle del Cauca,Las empresas de transporte están adoptando cada vez más flotas eléctricas.
7029,1589,ELECTRICO,ACTIVO,05/09/2018,2018,CUADRICICLO,Antioquia,Fomentan la innovación en tecnología de baterías.
7030,689,ELECTRICO,ACTIVO,31/01/2018,2018,AUTOMOVIL,Bogota D.C.,Ayudan a mejorar la calidad del aire en las ciudades.
7031,1196,ELECTRICO,ACTIVO,30/11/2019,2019,AUTOMOVIL,Bogota D.C.,Los nuevos modelos están mejorando en términos de autonomía.
7032,874,ELECTRICO,ACTIVO,14/08/2019,2019,AUTOMOVIL,Antioquia,Los costos de operación son más bajos a largo plazo.
7033,1231,ELECTRICO,ACTIVO,09/08/2019,2019,AUTOMOVIL,Bogota D.C.,Están ayudando a reducir la dependencia del petróleo.
7034,167,ELECTRICO,ACTIVO,11/10/2019,2019,CUADRICICLO,Bogota D.C.,Las políticas gubernamentales están apoyando la transición a vehículos eléctricos.
7035,1264,ELECTRICO,ACTIVO,26/04/2019,2019,CUADRICICLO,Bogota D.C.,La experiencia de conducción es muy positiva y silenciosa.
7036,504,ELECTRICO,ACTIVO,22/04/2019,2019,CUADRICICLO,Bogota D.C.,Están contribuyendo a la reducción de emisiones de gases de efecto invernadero.
7037,1366,ELECTRICO,ACTIVO,22/04/2019,2019,CUADRICICLO,Antioquia,La infraestructura de carga está en constante expansión.
7038,78,ELECTRICO,ACTIVO,12/04/2019,2019,CUADRICICLO,Antioquia,Los vehículos eléctricos son cada vez más accesibles para el consumidor promedio.
7039,1294,ELECTRICO,ACTIVO,04/04/2019,2019,CUADRICICLO,Antioquia,"La carga puede realizarse en casa durante la noche, lo que es muy conveniente."
7040,945,ELECTRICO,ACTIVO,18/06/2019,2019,CUADRICICLO,Bogota D.C.,Las nuevas tecnologías están incrementando la durabilidad de las baterías.
